state,district,year,gwq,sdp,gini
madhya pradesh,seoni,2012,57.363636,306853.0,0.27
madhya pradesh,seoni,2013,62.528206,322598.0,0.27
madhya pradesh,seoni,2014,74.714287,339247.0,0.27
madhya pradesh,seoni,2016,91.162788,419465.0,0.27
madhya pradesh,seoni,2017,69.162788,441956.0,0.27
madhya pradesh,seoni,2018,84.214989,482361.0,0.27
madhya pradesh,shahdol,2001,53.266666,152826.6075400632,0.28
madhya pradesh,shahdol,2002,57.333332,144856.76138662823,0.28
madhya pradesh,shahdol,2004,51.0,166392.43950471698,0.28
madhya pradesh,shahdol,2005,60.083332,174775.328567217,0.28
madhya pradesh,shahdol,2006,48.133335,190708.6450176887,0.28
madhya pradesh,shahdol,2007,57.294117,199720.87510613207,0.28
madhya pradesh,shahdol,2008,24.5,224971.10261792454,0.28
madhya pradesh,shahdol,2009,43.733334,246297.10579599056,0.28
madhya pradesh,shahdol,2010,76.307693,259230.23037146227,0.28
madhya pradesh,shahdol,2011,39.413334,282371.0,0.28
madhya pradesh,shahdol,2012,71.432289,306853.0,0.28
madhya pradesh,shahdol,2013,75.352943,322598.0,0.28
madhya pradesh,shahdol,2014,74.85714,339247.0,0.28
madhya pradesh,shahdol,2015,36.36842,370716.0,0.28
madhya pradesh,shahdol,2016,32.238094,419465.0,0.28
madhya pradesh,shahdol,2017,58.137932,441956.0,0.28
madhya pradesh,shahdol,2018,39.666668,482361.0,0.28
uttar pradesh,shahjahanpur,2000,77.333336,351083.83971582167,0.21
uttar pradesh,shahjahanpur,2016,45.125,888453.0,0.21
uttar pradesh,shahjahanpur,2018,23.0,949184.0,0.21
madhya pradesh,shajapur,2000,165.4375,142623.92245088037,0.25
madhya pradesh,shajapur,2001,124.47059,152826.6075400632,0.25
madhya pradesh,shajapur,2002,122.94736,144856.76138662823,0.25
madhya pradesh,shajapur,2004,156.92857,166392.43950471698,0.25
madhya pradesh,shajapur,2005,213.13333,174775.328567217,0.25
madhya pradesh,shajapur,2007,163.60869,199720.87510613207,0.25
madhya pradesh,shajapur,2008,159.0,224971.10261792454,0.25
madhya pradesh,shajapur,2009,110.8421,246297.10579599056,0.25
madhya pradesh,shajapur,2010,158.5,259230.23037146227,0.25
madhya pradesh,shajapur,2011,140.46153,282371.0,0.25
madhya pradesh,shajapur,2012,179.79825,306853.0,0.25
madhya pradesh,shajapur,2013,189.96086,322598.0,0.25
madhya pradesh,shajapur,2014,165.91667,339247.0,0.25
madhya pradesh,shajapur,2015,139.44,370716.0,0.25
madhya pradesh,shajapur,2016,127.72,419465.0,0.25
madhya pradesh,shajapur,2017,155.60869,441956.0,0.25
madhya pradesh,shajapur,2018,153.44,482361.0,0.25
uttar pradesh,shamli,2001,61.666668,357470.77254969825,0.27
uttar pradesh,shamli,2016,40.133335,888453.0,0.27
uttar pradesh,shamli,2018,78.099998,949184.0,0.27
bihar,sheikhpura,2010,99.0,207295.21074574778,0.21
bihar,sheikhpura,2011,99.0,228497.0,0.21
bihar,sheikhpura,2012,98.0,236933.0,0.21
bihar,sheikhpura,2013,64.074997,246915.0,0.21
bihar,sheikhpura,2016,171.9575,289265.0,0.21
bihar,sheohar,2009,53.0,179835.9122150076,0.26
bihar,sheohar,2011,7.0900002,228497.0,0.26
bihar,sheohar,2013,14.2,246915.0,0.26
madhya pradesh,sheopur,2000,141.41176,142623.92245088037,0.28
madhya pradesh,sheopur,2001,149.06667,152826.6075400632,0.28
madhya pradesh,sheopur,2002,183.14285,144856.76138662823,0.28
madhya pradesh,sheopur,2004,84.384613,166392.43950471698,0.28
madhya pradesh,sheopur,2005,68.63636,174775.328567217,0.28
madhya pradesh,sheopur,2006,138.2,190708.6450176887,0.28
madhya pradesh,sheopur,2007,149.4375,199720.87510613207,0.28
madhya pradesh,sheopur,2008,62.0,224971.10261792454,0.28
madhya pradesh,sheopur,2009,137.90909,246297.10579599056,0.28
madhya pradesh,sheopur,2010,76.800003,259230.23037146227,0.28
madhya pradesh,sheopur,2011,277.29999,282371.0,0.28
madhya pradesh,sheopur,2012,128.39999,306853.0,0.28
madhya pradesh,sheopur,2013,112.5,322598.0,0.28
madhya pradesh,sheopur,2014,118.41177,339247.0,0.28
madhya pradesh,sheopur,2015,166.55556,370716.0,0.28
madhya pradesh,sheopur,2016,98.36364,419465.0,0.28
madhya pradesh,sheopur,2017,113.5,441956.0,0.28
madhya pradesh,sheopur,2018,93.055557,482361.0,0.28
karnataka,shimoga,2001,71.349998,281266.3155456815,0.21
karnataka,shimoga,2002,111.57391,296352.99111225107,0.21
karnataka,shimoga,2003,138.90909,302124.54632196546,0.21
karnataka,shimoga,2004,151.46875,332758.6518626028,0.21
karnataka,shimoga,2005,113.61539,366994.56342525396,0.21
karnataka,shimoga,2006,69.720001,405152.54746008705,0.21
karnataka,shimoga,2010,127.12904,538791.629511369,0.21
karnataka,shimoga,2012,109.30303,593192.0,0.21
karnataka,shimoga,2013,59.036366,646787.0,0.21
karnataka,shimoga,2014,64.755074,671283.0,0.21
karnataka,shimoga,2016,70.162361,851394.0,0.21
karnataka,shimoga,2017,71.0,915642.0,0.21
karnataka,shimoga,2018,72.990303,974815.0,0.21
madhya pradesh,shivpuri,2000,79.040001,142623.92245088037,0.27
madhya pradesh,shivpuri,2001,60.81818,152826.6075400632,0.27
madhya pradesh,shivpuri,2002,59.523811,144856.76138662823,0.27
madhya pradesh,shivpuri,2004,73.185188,166392.43950471698,0.27
madhya pradesh,shivpuri,2005,119.61539,174775.328567217,0.27
madhya pradesh,shivpuri,2007,127.3125,199720.87510613207,0.27
madhya pradesh,shivpuri,2008,81.517242,224971.10261792454,0.27
madhya pradesh,shivpuri,2009,109.55173,246297.10579599056,0.27
madhya pradesh,shivpuri,2010,108.65517,259230.23037146227,0.27
madhya pradesh,shivpuri,2011,114.5,282371.0,0.27
madhya pradesh,shivpuri,2012,111.82565,306853.0,0.27
madhya pradesh,shivpuri,2013,126.89309,322598.0,0.27
madhya pradesh,shivpuri,2014,108.46667,339247.0,0.27
madhya pradesh,shivpuri,2015,73.774193,370716.0,0.27
madhya pradesh,shivpuri,2016,106.08696,419465.0,0.27
madhya pradesh,shivpuri,2017,104.3871,441956.0,0.27
madhya pradesh,shivpuri,2018,121.9,482361.0,0.27
uttar pradesh,shravasti,2016,22.142857,888453.0,0.15
uttar pradesh,siddharth nagar,2000,34.5,351083.83971582167,0.27
uttar pradesh,siddharth nagar,2016,30.181818,888453.0,0.27
uttar pradesh,siddharth nagar,2018,47.879002,949184.0,0.27
telangana,siddipet,2004,181.0,161790.06689829516,0.23
telangana,siddipet,2005,160.0,187774.5444577278,0.23
telangana,siddipet,2006,489.0,208477.0974396334,0.23
telangana,siddipet,2007,181.0,229691.84931694498,0.23
telangana,siddipet,2008,135.0,260994.69248203633,0.23
telangana,siddipet,2009,187.5,261701.24352747787,0.23
telangana,siddipet,2010,87.0,307973.2512484278,0.23
telangana,siddipet,2011,142.0,325139.0,0.23
telangana,siddipet,2012,189.5,334205.0,0.23
telangana,siddipet,2013,200.5,349593.0,0.23
telangana,siddipet,2014,266.0,372897.0,0.23
telangana,siddipet,2015,60.666668,416892.0,0.23
telangana,siddipet,2016,34.333332,455731.0,0.23
telangana,siddipet,2017,105.25,498145.0,0.23
telangana,siddipet,2018,37.666668,544441.0,0.23
madhya pradesh,sidhi,2001,47.411766,152826.6075400632,0.24
madhya pradesh,sidhi,2002,37.666668,144856.76138662823,0.24
madhya pradesh,sidhi,2004,50.875,166392.43950471698,0.24
madhya pradesh,sidhi,2005,33.388889,174775.328567217,0.24
madhya pradesh,sidhi,2006,28.809525,190708.6450176887,0.24
madhya pradesh,sidhi,2007,40.863636,199720.87510613207,0.24
madhya pradesh,sidhi,2008,32.0,224971.10261792454,0.24
madhya pradesh,sidhi,2009,29.318182,246297.10579599056,0.24
madhya pradesh,sidhi,2010,33.349998,259230.23037146227,0.24
madhya pradesh,sidhi,2011,22.809999,282371.0,0.24
madhya pradesh,sidhi,2012,36.667713,306853.0,0.24
madhya pradesh,sidhi,2013,77.380951,322598.0,0.24
madhya pradesh,sidhi,2014,47.46154,339247.0,0.24
madhya pradesh,sidhi,2015,41.814816,370716.0,0.24
madhya pradesh,sidhi,2016,47.0,419465.0,0.24
madhya pradesh,sidhi,2017,28.965517,441956.0,0.24
madhya pradesh,sidhi,2018,35.07143,482361.0,0.24
rajasthan,sikar,2000,421.66666,174261.4982756208,0.26
rajasthan,sikar,2001,253.5,194105.22164539358,0.26
rajasthan,sikar,2002,227.33333,170786.6612538214,0.26
rajasthan,sikar,2004,355.72726,219623.783673409,0.26
rajasthan,sikar,2005,396.5,234376.38095379015,0.26
rajasthan,sikar,2006,141.89999,261962.91892931657,0.26
rajasthan,sikar,2007,214.3,273897.97681369574,0.26
rajasthan,sikar,2008,257.3125,296931.6051077934,0.26
rajasthan,sikar,2009,277.0,314236.5616057293,0.26
rajasthan,sikar,2010,213.95653,361436.6835150852,0.26
rajasthan,sikar,2011,280.20834,395331.0,0.26
rajasthan,sikar,2012,281.0,409802.0,0.26
rajasthan,sikar,2013,350.14999,434292.0,0.26
rajasthan,sikar,2014,240.57143,465408.0,0.26
rajasthan,sikar,2015,257.20001,501922.0,0.26
rajasthan,sikar,2016,274.07693,529650.0,0.26
rajasthan,sikar,2017,346.89999,557618.0,0.26
rajasthan,sikar,2018,304.84375,568102.0,0.26
jharkhand,simdega,2004,62.0,90933.94772758461,0.21
jharkhand,simdega,2006,31.0,88313.3580473321,0.21
jharkhand,simdega,2007,163.26666,107985.77685043102,0.21
jharkhand,simdega,2008,63.666668,103644.40755018276,0.21
jharkhand,simdega,2009,73.75,113915.95362850405,0.21
jharkhand,simdega,2010,57.5,130487.88405254687,0.21
jharkhand,simdega,2011,68.5,137383.0,0.21
jharkhand,simdega,2012,62.0,149526.0,0.21
jharkhand,simdega,2013,63.0,150609.0,0.21
maharashtra,sindhudurg,2000,27.153334,462182.04589375335,0.21
maharashtra,sindhudurg,2001,27.030304,478508.99779191246,0.21
maharashtra,sindhudurg,2002,25.757576,511507.57436596503,0.21
maharashtra,sindhudurg,2004,27.645161,599028.1154943785,0.21
maharashtra,sindhudurg,2005,35.133335,685815.41856348,0.21
maharashtra,sindhudurg,2006,30.142857,780279.5182740722,0.21
maharashtra,sindhudurg,2007,33.294117,871096.2491881064,0.21
maharashtra,sindhudurg,2008,35.555557,884779.143581586,0.21
maharashtra,sindhudurg,2009,32.153847,970264.8556553777,0.21
maharashtra,sindhudurg,2012,42.0,1189711.0,0.21
maharashtra,sindhudurg,2013,50.388889,1267551.0,0.21
maharashtra,sindhudurg,2014,23.585327,1345341.0,0.21
maharashtra,sindhudurg,2015,24.970589,1452513.0,0.21
maharashtra,sindhudurg,2016,27.88372,1596121.0,0.21
maharashtra,sindhudurg,2017,309.17764,1661065.0,0.21
maharashtra,sindhudurg,2018,19.204256,1728578.0,0.21
madhya pradesh,singrauli,2001,30.428572,152826.6075400632,0.3
madhya pradesh,singrauli,2002,35.57143,144856.76138662823,0.3
madhya pradesh,singrauli,2004,36.799999,166392.43950471698,0.3
madhya pradesh,singrauli,2005,41.799999,174775.328567217,0.3
madhya pradesh,singrauli,2006,29.571428,190708.6450176887,0.3
madhya pradesh,singrauli,2007,41.142857,199720.87510613207,0.3
madhya pradesh,singrauli,2009,25.428572,246297.10579599056,0.3
madhya pradesh,singrauli,2010,42.5,259230.23037146227,0.3
madhya pradesh,singrauli,2011,41.014286,282371.0,0.3
madhya pradesh,singrauli,2012,62.814857,306853.0,0.3
madhya pradesh,singrauli,2013,101.08334,322598.0,0.3
madhya pradesh,singrauli,2014,59.588234,339247.0,0.3
madhya pradesh,singrauli,2015,53.0,370716.0,0.3
madhya pradesh,singrauli,2016,50.294117,419465.0,0.3
madhya pradesh,singrauli,2017,48.714287,441956.0,0.3
madhya pradesh,singrauli,2018,52.411766,482361.0,0.3
himachal pradesh,sirmaur,2003,56.857143,34502.258723685896,0.35
himachal pradesh,sirmaur,2004,30.666666,37776.38945663378,0.35
himachal pradesh,sirmaur,2005,46.727272,41021.14045059638,0.35
himachal pradesh,sirmaur,2006,48.400002,44248.06314239435,0.35
himachal pradesh,sirmaur,2007,40.246155,46998.9701663967,0.35
himachal pradesh,sirmaur,2008,36.358334,49293.472654984536,0.35
himachal pradesh,sirmaur,2009,23.991667,51967.717979678986,0.35
himachal pradesh,sirmaur,2010,75.919998,56319.60653806508,0.35
himachal pradesh,sirmaur,2011,53.981819,60536.0,0.35
himachal pradesh,sirmaur,2012,33.909092,64519.0,0.35
himachal pradesh,sirmaur,2014,15.1,74553.0,0.35
himachal pradesh,sirmaur,2015,16.777779,80563.0,0.35
himachal pradesh,sirmaur,2018,41.818127,99218.0,0.35
rajasthan,sirohi,2000,888.06665,174261.4982756208,0.29
rajasthan,sirohi,2001,288.38461,194105.22164539358,0.29
rajasthan,sirohi,2002,533.0625,170786.6612538214,0.29
rajasthan,sirohi,2004,176.5,219623.783673409,0.29
rajasthan,sirohi,2005,205.0,234376.38095379015,0.29
rajasthan,sirohi,2007,386.0625,273897.97681369574,0.29
rajasthan,sirohi,2008,356.61905,296931.6051077934,0.29
rajasthan,sirohi,2009,316.90909,314236.5616057293,0.29
rajasthan,sirohi,2010,505.0,361436.6835150852,0.29
rajasthan,sirohi,2011,336.53333,395331.0,0.29
rajasthan,sirohi,2012,345.70587,409802.0,0.29
rajasthan,sirohi,2013,283.11111,434292.0,0.29
rajasthan,sirohi,2014,352.52942,465408.0,0.29
rajasthan,sirohi,2015,296.90909,501922.0,0.29
rajasthan,sirohi,2016,277.07144,529650.0,0.29
rajasthan,sirohi,2017,226.33333,557618.0,0.29
rajasthan,sirohi,2018,334.92856,568102.0,0.29
haryana,sirsa,2000,389.97223,108122.61080440917,0.31
haryana,sirsa,2004,251.90909,147481.865369694,0.31
haryana,sirsa,2005,219.13333,160804.87167161863,0.31
haryana,sirsa,2006,244.60606,179088.29885884066,0.31
haryana,sirsa,2007,187.88889,193107.4745746674,0.31
haryana,sirsa,2008,229.26923,207975.053310876,0.31
haryana,sirsa,2009,250.11935,233960.81678999262,0.31
haryana,sirsa,2010,287.13333,249822.19019322115,0.31
haryana,sirsa,2011,90.209999,271152.0,0.31
haryana,sirsa,2012,550.29999,289756.0,0.31
haryana,sirsa,2013,509.88947,314931.0,0.31
haryana,sirsa,2014,373.56,333359.0,0.31
haryana,sirsa,2016,490.37839,412055.0,0.31
haryana,sirsa,2017,638.72729,434407.0,0.31
haryana,sirsa,2018,267.32257,470328.0,0.31
bihar,sitamarhi,2001,105.33334,104271.73783034184,0.21
bihar,sitamarhi,2004,98.333336,123786.48249318643,0.21
bihar,sitamarhi,2007,30.0,148922.3697701531,0.21
bihar,sitamarhi,2009,77.275002,179835.9122150076,0.21
bihar,sitamarhi,2010,81.5,207295.21074574778,0.21
bihar,sitamarhi,2011,38.105,228497.0,0.21
bihar,sitamarhi,2012,24.75,236933.0,0.21
bihar,sitamarhi,2013,42.566666,246915.0,0.21
bihar,sitamarhi,2016,35.459999,289265.0,0.21
uttar pradesh,sitapur,2000,95.25,351083.83971582167,0.26
uttar pradesh,sitapur,2001,42.090908,357470.77254969825,0.26
uttar pradesh,sitapur,2002,13.55,369037.9006500751,0.26
uttar pradesh,sitapur,2016,57.477779,888453.0,0.26
uttar pradesh,sitapur,2018,39.715199,949184.0,0.26
tamil nadu,sivaganga,2000,406.88235,288498.3205747694,0.27
tamil nadu,sivaganga,2001,599.89471,282908.6927283517,0.27
tamil nadu,sivaganga,2002,539.05884,284324.36644762417,0.27
tamil nadu,sivaganga,2004,280.0,337921.3167903381,0.27
tamil nadu,sivaganga,2005,406.39999,386683.4090471607,0.27
tamil nadu,sivaganga,2006,383.54544,447233.3527585457,0.27
tamil nadu,sivaganga,2007,782.66669,475248.4774441926,0.27
tamil nadu,sivaganga,2009,336.45456,552763.8529603527,0.27
tamil nadu,sivaganga,2010,612.5,628152.0055419293,0.27
tamil nadu,sivaganga,2011,413.14285,674478.0,0.27
tamil nadu,sivaganga,2012,372.0,709343.0,0.27
tamil nadu,sivaganga,2013,276.54544,750416.0,0.27
tamil nadu,sivaganga,2014,468.63333,791915.0,0.27
tamil nadu,sivaganga,2016,450.75,922084.0,0.27
tamil nadu,sivaganga,2017,493.87357,1000308.0,0.27
tamil nadu,sivaganga,2018,341.63297,1071602.0,0.27
assam,sivasagar,2014,64.0,146425.0,0.23
assam,sivasagar,2015,57.650002,167629.0,0.23
assam,sivasagar,2016,35.383839,179632.0,0.23
bihar,siwan,2001,168.5,104271.73783034184,0.19
bihar,siwan,2007,123.03333,148922.3697701531,0.19
bihar,siwan,2008,61.166668,171625.46728329768,0.19
bihar,siwan,2009,183.39999,179835.9122150076,0.19
bihar,siwan,2010,93.171425,207295.21074574778,0.19
bihar,siwan,2011,150.19,228497.0,0.19
bihar,siwan,2012,87.557144,236933.0,0.19
bihar,siwan,2013,75.0,246915.0,0.19
bihar,siwan,2016,39.596001,289265.0,0.19
himachal pradesh,solan,2000,45.75,29338.86606780729,0.32
himachal pradesh,solan,2001,36.400002,30834.347402586183,0.32
himachal pradesh,solan,2002,46.084614,32336.465488850783,0.32
himachal pradesh,solan,2003,49.68182,34502.258723685896,0.32
himachal pradesh,solan,2004,47.416668,37776.38945663378,0.32
himachal pradesh,solan,2005,96.099998,41021.14045059638,0.32
himachal pradesh,solan,2006,58.090908,44248.06314239435,0.32
himachal pradesh,solan,2007,50.111111,46998.9701663967,0.32
himachal pradesh,solan,2008,73.800003,49293.472654984536,0.32
himachal pradesh,solan,2009,35.220001,51967.717979678986,0.32
himachal pradesh,solan,2010,55.166668,56319.60653806508,0.32
himachal pradesh,solan,2011,56.81818,60536.0,0.32
himachal pradesh,solan,2012,39.454544,64519.0,0.32
himachal pradesh,solan,2014,48.285713,74553.0,0.32
himachal pradesh,solan,2015,43.599998,80563.0,0.32
himachal pradesh,solan,2016,7.0999999,88112.0,0.32
himachal pradesh,solan,2017,35.0,93525.0,0.32
himachal pradesh,solan,2018,45.285713,99218.0,0.32
maharashtra,solapur,2000,174.14583,462182.04589375335,0.28
maharashtra,solapur,2001,172.8125,478508.99779191246,0.28
maharashtra,solapur,2002,176.26666,511507.57436596503,0.28
maharashtra,solapur,2004,306.85715,599028.1154943785,0.28
maharashtra,solapur,2005,198.92772,685815.41856348,0.28
maharashtra,solapur,2006,194.4762,780279.5182740722,0.28
maharashtra,solapur,2007,178.375,871096.2491881064,0.28
maharashtra,solapur,2008,195.48572,884779.143581586,0.28
maharashtra,solapur,2009,189.93549,970264.8556553777,0.28
maharashtra,solapur,2013,151.0,1267551.0,0.28
maharashtra,solapur,2014,120.7,1345341.0,0.28
maharashtra,solapur,2015,249.40909,1452513.0,0.28
maharashtra,solapur,2016,253.92857,1596121.0,0.28
maharashtra,solapur,2017,195.11589,1661065.0,0.28
maharashtra,solapur,2018,200.58792,1728578.0,0.28
uttar pradesh,sonbhadra,2000,51.18182,351083.83971582167,0.27
uttar pradesh,sonbhadra,2002,49.5,369037.9006500751,0.27
uttar pradesh,sonbhadra,2004,37.18182,407921.1791392405,0.27
uttar pradesh,sonbhadra,2016,39.166668,888453.0,0.27
uttar pradesh,sonbhadra,2018,106.35001,949184.0,0.27
odisha,sonepur,2000,36.333332,98181.20095221567,0.23
odisha,sonepur,2002,25.1695,103409.86331502158,0.23
odisha,sonepur,2004,26.6,133986.11438993324,0.23
odisha,sonepur,2008,65.0,183688.70172154246,0.23
odisha,sonepur,2009,46.0,185166.77232022234,0.23
odisha,sonepur,2012,104.13333,216301.0,0.23
odisha,sonepur,2013,47.333332,233122.0,0.23
odisha,sonepur,2014,56.720001,235931.0,0.23
odisha,sonepur,2015,85.0,253192.0,0.23
odisha,sonepur,2016,1.5666667,293348.0,0.23
odisha,sonepur,2017,84.0,316192.0,0.23
odisha,sonepur,2018,52.099998,338339.0,0.23
haryana,sonipat,2000,389.0,108122.61080440917,0.24
haryana,sonipat,2001,543.66669,116473.59577669726,0.24
haryana,sonipat,2002,530.12,123614.0477018113,0.24
haryana,sonipat,2003,22.0,135774.40240296876,0.24
haryana,sonipat,2004,809.0,147481.865369694,0.24
haryana,sonipat,2005,600.25,160804.87167161863,0.24
haryana,sonipat,2006,386.85715,179088.29885884066,0.24
haryana,sonipat,2007,389.57895,193107.4745746674,0.24
haryana,sonipat,2008,336.57144,207975.053310876,0.24
haryana,sonipat,2009,335.0,233960.81678999262,0.24
haryana,sonipat,2010,485.42856,249822.19019322115,0.24
haryana,sonipat,2011,380.26923,271152.0,0.24
haryana,sonipat,2012,532.08905,289756.0,0.24
haryana,sonipat,2013,288.91904,314931.0,0.24
haryana,sonipat,2014,261.72693,333359.0,0.24
haryana,sonipat,2015,325.10001,372700.0,0.24
haryana,sonipat,2016,251.94205,412055.0,0.24
haryana,sonipat,2017,247.36111,434407.0,0.24
haryana,sonipat,2018,369.81082,470328.0,0.24
assam,sonitpur,2014,68.711113,146425.0,0.19
assam,sonitpur,2015,53.627274,167629.0,0.19
assam,sonitpur,2016,27.855316,179632.0,0.19
assam,sonitpur,2017,52.358463,195262.0,0.19
assam,sonitpur,2018,38.108749,204627.0,0.19
andaman and nicobar islands,south andaman,2004,70.269234,1620.1492276304284,0.33
andaman and nicobar islands,south andaman,2005,195.03572,1706.4645875837948,0.33
andaman and nicobar islands,south andaman,2007,313.61539,2220.3882250072866,0.33
andaman and nicobar islands,south andaman,2009,40.735294,2888.092101428155,0.33
andaman and nicobar islands,south andaman,2010,83.5,3139.101136694841,0.33
andaman and nicobar islands,south andaman,2011,47.121212,3404.0,0.33
andaman and nicobar islands,south andaman,2012,51.342857,3558.0,0.33
andaman and nicobar islands,south andaman,2013,45.815254,3811.0,0.33
andaman and nicobar islands,south andaman,2016,86.65625,5091.0,0.33
andaman and nicobar islands,south andaman,2018,55.435909,6108.0,0.33
goa,south goa,2000,28.076923,13778.514128181147,0.23
goa,south goa,2001,12.6625,14312.767087567781,0.23
goa,south goa,2002,24.714285,15183.208494568442,0.23
goa,south goa,2006,18.0,21364.65333562438,0.23
goa,south goa,2007,27.833334,22295.3260449332,0.23
goa,south goa,2008,102.71429,24047.276601228576,0.23
goa,south goa,2011,48.857143,38009.0,0.23
goa,south goa,2012,23.416666,32453.0,0.23
