state,district,year,gwq,sdp
telangana,Sangareddy,2005,53.0,187774.5444577278
telangana,Sangareddy,2006,139.8,208477.0974396334
telangana,Sangareddy,2007,136.25,229691.84931694498
telangana,Sangareddy,2008,236.5,260994.69248203633
telangana,Sangareddy,2009,142.0,261701.24352747787
telangana,Sangareddy,2010,145.0,307973.2512484278
telangana,Sangareddy,2011,138.5,325139.0
telangana,Sangareddy,2012,224.66667,334205.0
telangana,Sangareddy,2013,205.0,349593.0
telangana,Sangareddy,2014,159.0,372897.0
telangana,Sangareddy,2015,137.53847,416892.0
telangana,Sangareddy,2016,140.625,455731.0
telangana,Sangareddy,2017,72.428574,498145.0
telangana,Sangareddy,2018,153.76923,544441.0
maharashtra,Sangli,2000,187.80833,462182.04589375335
maharashtra,Sangli,2001,98.5,478508.99779191246
maharashtra,Sangli,2002,166.8421,511507.57436596503
maharashtra,Sangli,2004,33.849998,599028.1154943785
maharashtra,Sangli,2005,156.0,685815.41856348
maharashtra,Sangli,2006,84.333336,780279.5182740722
maharashtra,Sangli,2007,120.8125,871096.2491881064
maharashtra,Sangli,2008,145.57895,884779.143581586
maharashtra,Sangli,2009,175.88235,970264.8556553777
maharashtra,Sangli,2013,189.86957,1267551.0
maharashtra,Sangli,2014,165.32143,1345341.0
maharashtra,Sangli,2015,223.45454,1452513.0
maharashtra,Sangli,2016,173.10001,1596121.0
maharashtra,Sangli,2017,133.88094,1661065.0
maharashtra,Sangli,2018,107.94525,1728578.0
punjab,Sangrur,2000,250.77777,130870.00549422811
punjab,Sangrur,2001,199.08333,132574.969948761
punjab,Sangrur,2002,209.22223,134833.06381928446
punjab,Sangrur,2004,319.0,150374.55025659368
punjab,Sangrur,2005,173.5,157747.6323300751
punjab,Sangrur,2006,238.7,174760.55643236218
punjab,Sangrur,2007,183.76923,189894.4098783096
punjab,Sangrur,2008,209.18182,200421.39678947636
punjab,Sangrur,2009,82.639999,213223.87539693547
punjab,Sangrur,2010,167.75,226995.577251856
punjab,Sangrur,2011,86.375,239227.0
punjab,Sangrur,2012,203.85715,251813.0
punjab,Sangrur,2013,40.454544,267515.0
punjab,Sangrur,2014,117.16666,278485.0
punjab,Sangrur,2015,79.660866,294895.0
punjab,Sangrur,2016,66.405884,315783.0
punjab,Sangrur,2017,31.571428,335057.0
punjab,Sangrur,2018,48.285713,353942.0
uttar pradesh,Sant Kabeer Nagar,2000,98.333336,351083.83971582167
uttar pradesh,Sant Kabeer Nagar,2002,68.333336,369037.9006500751
uttar pradesh,Sant Kabeer Nagar,2004,28.25,407921.1791392405
uttar pradesh,Sant Kabeer Nagar,2016,21.0,888453.0
uttar pradesh,Sant Kabeer Nagar,2018,21.27,949184.0
jharkhand,Saraikela Kharsawan,2004,296.25,90933.94772758461
jharkhand,Saraikela Kharsawan,2005,121.775,86858.23663560263
jharkhand,Saraikela Kharsawan,2006,189.66667,88313.3580473321
jharkhand,Saraikela Kharsawan,2007,69.580002,107985.77685043102
jharkhand,Saraikela Kharsawan,2008,106.33334,103644.40755018276
jharkhand,Saraikela Kharsawan,2009,170.60001,113915.95362850405
jharkhand,Saraikela Kharsawan,2010,166.66667,130487.88405254687
jharkhand,Saraikela Kharsawan,2011,64.610001,137383.0
jharkhand,Saraikela Kharsawan,2012,95.666664,149526.0
jharkhand,Saraikela Kharsawan,2013,104.5,150609.0
bihar,Saran,2001,121.0,104271.73783034184
bihar,Saran,2005,19.5,120702.7141776237
bihar,Saran,2007,58.033333,148922.3697701531
bihar,Saran,2008,109.0,171625.46728329768
bihar,Saran,2009,175.57143,179835.9122150076
bihar,Saran,2010,70.525002,207295.21074574778
bihar,Saran,2011,132.87143,228497.0
bihar,Saran,2012,130.158,236933.0
bihar,Saran,2013,76.449997,246915.0
bihar,Saran,2016,62.918785,289265.0
maharashtra,Satara,2000,136.21053,462182.04589375335
maharashtra,Satara,2001,91.151512,478508.99779191246
maharashtra,Satara,2002,101.61072,511507.57436596503
maharashtra,Satara,2004,44.636364,599028.1154943785
maharashtra,Satara,2005,123.58537,685815.41856348
maharashtra,Satara,2006,155.63637,780279.5182740722
maharashtra,Satara,2007,88.724136,871096.2491881064
maharashtra,Satara,2008,109.3,884779.143581586
maharashtra,Satara,2009,134.13513,970264.8556553777
maharashtra,Satara,2013,74.96154,1267551.0
maharashtra,Satara,2014,74.0,1345341.0
maharashtra,Satara,2015,78.166664,1452513.0
maharashtra,Satara,2016,61.0,1596121.0
maharashtra,Satara,2017,67.369377,1661065.0
maharashtra,Satara,2018,70.78479,1728578.0
madhya pradesh,Satna,2001,80.360001,152826.6075400632
madhya pradesh,Satna,2002,98.346153,144856.76138662823
madhya pradesh,Satna,2004,67.260872,166392.43950471698
madhya pradesh,Satna,2005,86.63636,174775.328567217
madhya pradesh,Satna,2007,74.372093,199720.87510613207
madhya pradesh,Satna,2008,75.173912,224971.10261792454
madhya pradesh,Satna,2009,63.757576,246297.10579599056
madhya pradesh,Satna,2010,49.615383,259230.23037146227
madhya pradesh,Satna,2011,91.709679,282371.0
madhya pradesh,Satna,2012,75.757576,306853.0
madhya pradesh,Satna,2013,101.25,322598.0
madhya pradesh,Satna,2014,95.155556,339247.0
madhya pradesh,Satna,2015,93.36364,370716.0
madhya pradesh,Satna,2016,63.822224,419465.0
madhya pradesh,Satna,2017,71.595741,441956.0
madhya pradesh,Satna,2018,77.332756,482361.0
rajasthan,Sawai Madhopur,2000,317.46155,174261.4982756208
rajasthan,Sawai Madhopur,2001,229.45454,194105.22164539358
rajasthan,Sawai Madhopur,2002,546.88892,170786.6612538214
rajasthan,Sawai Madhopur,2004,332.78946,219623.783673409
rajasthan,Sawai Madhopur,2005,415.1875,234376.38095379015
rajasthan,Sawai Madhopur,2006,383.5,261962.91892931657
rajasthan,Sawai Madhopur,2007,335.10001,273897.97681369574
rajasthan,Sawai Madhopur,2008,209.125,296931.6051077934
rajasthan,Sawai Madhopur,2009,214.92308,314236.5616057293
rajasthan,Sawai Madhopur,2010,174.07143,361436.6835150852
rajasthan,Sawai Madhopur,2011,414.16666,395331.0
rajasthan,Sawai Madhopur,2012,345.11111,409802.0
rajasthan,Sawai Madhopur,2013,244.71428,434292.0
rajasthan,Sawai Madhopur,2014,214.16667,465408.0
rajasthan,Sawai Madhopur,2015,275.82352,501922.0
rajasthan,Sawai Madhopur,2016,264.44446,529650.0
rajasthan,Sawai Madhopur,2017,257.8421,557618.0
rajasthan,Sawai Madhopur,2018,409.8125,568102.0
madhya pradesh,Sehore,2000,64.0,142623.92245088037
madhya pradesh,Sehore,2001,130.14285,152826.6075400632
madhya pradesh,Sehore,2002,108.0,144856.76138662823
madhya pradesh,Sehore,2004,83.928574,166392.43950471698
madhya pradesh,Sehore,2005,31.363636,174775.328567217
madhya pradesh,Sehore,2006,133.45454,190708.6450176887
madhya pradesh,Sehore,2007,110.81481,199720.87510613207
madhya pradesh,Sehore,2008,128.2,224971.10261792454
madhya pradesh,Sehore,2009,185.0,246297.10579599056
madhya pradesh,Sehore,2010,147.2,259230.23037146227
madhya pradesh,Sehore,2011,126.44444,282371.0
madhya pradesh,Sehore,2012,122.14286,306853.0
madhya pradesh,Sehore,2013,143.47342,322598.0
madhya pradesh,Sehore,2014,133.76471,339247.0
madhya pradesh,Sehore,2015,35.0,370716.0
madhya pradesh,Sehore,2016,156.29411,419465.0
madhya pradesh,Sehore,2017,134.10001,441956.0
madhya pradesh,Sehore,2018,156.88235,482361.0
madhya pradesh,Seoni,2001,89.13636,152826.6075400632
madhya pradesh,Seoni,2002,81.884613,144856.76138662823
madhya pradesh,Seoni,2004,74.727272,166392.43950471698
madhya pradesh,Seoni,2005,77.133331,174775.328567217
madhya pradesh,Seoni,2007,90.184212,199720.87510613207
madhya pradesh,Seoni,2008,60.39394,224971.10261792454
madhya pradesh,Seoni,2009,78.65625,246297.10579599056
madhya pradesh,Seoni,2010,86.80645,259230.23037146227
madhya pradesh,Seoni,2011,54.21212,282371.0
madhya pradesh,Seoni,2012,57.363636,306853.0
madhya pradesh,Seoni,2013,62.528206,322598.0
madhya pradesh,Seoni,2014,74.714287,339247.0
madhya pradesh,Seoni,2016,91.162788,419465.0
madhya pradesh,Seoni,2017,69.162788,441956.0
madhya pradesh,Seoni,2018,84.214989,482361.0
madhya pradesh,Shahdol,2001,53.266666,152826.6075400632
madhya pradesh,Shahdol,2002,57.333332,144856.76138662823
madhya pradesh,Shahdol,2004,51.0,166392.43950471698
madhya pradesh,Shahdol,2005,60.083332,174775.328567217
madhya pradesh,Shahdol,2006,48.133335,190708.6450176887
madhya pradesh,Shahdol,2007,57.294117,199720.87510613207
madhya pradesh,Shahdol,2008,24.5,224971.10261792454
madhya pradesh,Shahdol,2009,43.733334,246297.10579599056
madhya pradesh,Shahdol,2010,76.307693,259230.23037146227
madhya pradesh,Shahdol,2011,39.413334,282371.0
madhya pradesh,Shahdol,2012,71.432289,306853.0
madhya pradesh,Shahdol,2013,75.352943,322598.0
madhya pradesh,Shahdol,2014,74.85714,339247.0
madhya pradesh,Shahdol,2015,36.36842,370716.0
madhya pradesh,Shahdol,2016,32.238094,419465.0
madhya pradesh,Shahdol,2017,58.137932,441956.0
madhya pradesh,Shahdol,2018,39.666668,482361.0
punjab,Shahid Bhagat Singh Nagar,2000,74.333336,130870.00549422811
punjab,Shahid Bhagat Singh Nagar,2001,32.333332,132574.969948761
punjab,Shahid Bhagat Singh Nagar,2004,52.0,150374.55025659368
punjab,Shahid Bhagat Singh Nagar,2005,48.333332,157747.6323300751
punjab,Shahid Bhagat Singh Nagar,2006,56.25,174760.55643236218
punjab,Shahid Bhagat Singh Nagar,2007,46.400002,189894.4098783096
punjab,Shahid Bhagat Singh Nagar,2008,21.525,200421.39678947636
punjab,Shahid Bhagat Singh Nagar,2009,45.0,213223.87539693547
punjab,Shahid Bhagat Singh Nagar,2010,53.25,226995.577251856
punjab,Shahid Bhagat Singh Nagar,2011,12.0,239227.0
punjab,Shahid Bhagat Singh Nagar,2012,69.400002,251813.0
punjab,Shahid Bhagat Singh Nagar,2013,22.714285,267515.0
punjab,Shahid Bhagat Singh Nagar,2014,17.383333,278485.0
punjab,Shahid Bhagat Singh Nagar,2016,35.5,315783.0
punjab,Shahid Bhagat Singh Nagar,2017,34.166668,335057.0
punjab,Shahid Bhagat Singh Nagar,2018,12.6,353942.0
uttar pradesh,Shahjahanpur,2000,77.333336,351083.83971582167
uttar pradesh,Shahjahanpur,2016,45.125,888453.0
uttar pradesh,Shahjahanpur,2018,23.0,949184.0
madhya pradesh,Shajapur,2000,165.4375,142623.92245088037
madhya pradesh,Shajapur,2001,124.47059,152826.6075400632
madhya pradesh,Shajapur,2002,122.94736,144856.76138662823
madhya pradesh,Shajapur,2004,156.92857,166392.43950471698
madhya pradesh,Shajapur,2005,213.13333,174775.328567217
madhya pradesh,Shajapur,2007,163.60869,199720.87510613207
madhya pradesh,Shajapur,2008,159.0,224971.10261792454
madhya pradesh,Shajapur,2009,110.8421,246297.10579599056
madhya pradesh,Shajapur,2010,158.5,259230.23037146227
madhya pradesh,Shajapur,2011,140.46153,282371.0
madhya pradesh,Shajapur,2012,179.79825,306853.0
madhya pradesh,Shajapur,2013,189.96086,322598.0
madhya pradesh,Shajapur,2014,165.91667,339247.0
madhya pradesh,Shajapur,2015,139.44,370716.0
madhya pradesh,Shajapur,2016,127.72,419465.0
madhya pradesh,Shajapur,2017,155.60869,441956.0
madhya pradesh,Shajapur,2018,153.44,482361.0
uttar pradesh,Shamli,2001,61.666668,357470.77254969825
uttar pradesh,Shamli,2016,40.133335,888453.0
uttar pradesh,Shamli,2018,78.099998,949184.0
bihar,Sheikhpura,2010,99.0,207295.21074574778
bihar,Sheikhpura,2011,99.0,228497.0
bihar,Sheikhpura,2012,98.0,236933.0
bihar,Sheikhpura,2013,64.074997,246915.0
bihar,Sheikhpura,2016,171.9575,289265.0
bihar,Sheohar,2009,53.0,179835.9122150076
bihar,Sheohar,2011,7.0900002,228497.0
bihar,Sheohar,2013,14.2,246915.0
madhya pradesh,Sheopur,2000,141.41176,142623.92245088037
madhya pradesh,Sheopur,2001,149.06667,152826.6075400632
madhya pradesh,Sheopur,2002,183.14285,144856.76138662823
madhya pradesh,Sheopur,2004,84.384613,166392.43950471698
madhya pradesh,Sheopur,2005,68.63636,174775.328567217
madhya pradesh,Sheopur,2006,138.2,190708.6450176887
madhya pradesh,Sheopur,2007,149.4375,199720.87510613207
madhya pradesh,Sheopur,2008,62.0,224971.10261792454
madhya pradesh,Sheopur,2009,137.90909,246297.10579599056
madhya pradesh,Sheopur,2010,76.800003,259230.23037146227
madhya pradesh,Sheopur,2011,277.29999,282371.0
madhya pradesh,Sheopur,2012,128.39999,306853.0
madhya pradesh,Sheopur,2013,112.5,322598.0
madhya pradesh,Sheopur,2014,118.41177,339247.0
madhya pradesh,Sheopur,2015,166.55556,370716.0
madhya pradesh,Sheopur,2016,98.36364,419465.0
madhya pradesh,Sheopur,2017,113.5,441956.0
madhya pradesh,Sheopur,2018,93.055557,482361.0
karnataka,Shimoga,2001,71.349998,281266.3155456815
karnataka,Shimoga,2002,111.57391,296352.99111225107
karnataka,Shimoga,2003,138.90909,302124.54632196546
karnataka,Shimoga,2004,151.46875,332758.6518626028
karnataka,Shimoga,2005,113.61539,366994.56342525396
karnataka,Shimoga,2006,69.720001,405152.54746008705
karnataka,Shimoga,2010,127.12904,538791.629511369
karnataka,Shimoga,2012,109.30303,593192.0
karnataka,Shimoga,2013,59.036366,646787.0
karnataka,Shimoga,2014,64.755074,671283.0
karnataka,Shimoga,2016,70.162361,851394.0
karnataka,Shimoga,2017,71.0,915642.0
karnataka,Shimoga,2018,72.990303,974815.0
madhya pradesh,Shivpuri,2000,79.040001,142623.92245088037
madhya pradesh,Shivpuri,2001,60.81818,152826.6075400632
madhya pradesh,Shivpuri,2002,59.523811,144856.76138662823
madhya pradesh,Shivpuri,2004,73.185188,166392.43950471698
madhya pradesh,Shivpuri,2005,119.61539,174775.328567217
madhya pradesh,Shivpuri,2007,127.3125,199720.87510613207
madhya pradesh,Shivpuri,2008,81.517242,224971.10261792454
madhya pradesh,Shivpuri,2009,109.55173,246297.10579599056
madhya pradesh,Shivpuri,2010,108.65517,259230.23037146227
madhya pradesh,Shivpuri,2011,114.5,282371.0
madhya pradesh,Shivpuri,2012,111.82565,306853.0
madhya pradesh,Shivpuri,2013,126.89309,322598.0
madhya pradesh,Shivpuri,2014,108.46667,339247.0
madhya pradesh,Shivpuri,2015,73.774193,370716.0
madhya pradesh,Shivpuri,2016,106.08696,419465.0
madhya pradesh,Shivpuri,2017,104.3871,441956.0
madhya pradesh,Shivpuri,2018,121.9,482361.0
uttar pradesh,Shravasti,2016,22.142857,888453.0
uttar pradesh,Siddharth Nagar,2000,34.5,351083.83971582167
uttar pradesh,Siddharth Nagar,2016,30.181818,888453.0
uttar pradesh,Siddharth Nagar,2018,47.879002,949184.0
telangana,Siddipet,2004,181.0,161790.06689829516
telangana,Siddipet,2005,160.0,187774.5444577278
telangana,Siddipet,2006,489.0,208477.0974396334
telangana,Siddipet,2007,181.0,229691.84931694498
telangana,Siddipet,2008,135.0,260994.69248203633
telangana,Siddipet,2009,187.5,261701.24352747787
telangana,Siddipet,2010,87.0,307973.2512484278
telangana,Siddipet,2011,142.0,325139.0
telangana,Siddipet,2012,189.5,334205.0
telangana,Siddipet,2013,200.5,349593.0
telangana,Siddipet,2014,266.0,372897.0
telangana,Siddipet,2015,60.666668,416892.0
telangana,Siddipet,2016,34.333332,455731.0
telangana,Siddipet,2017,105.25,498145.0
telangana,Siddipet,2018,37.666668,544441.0
madhya pradesh,Sidhi,2001,47.411766,152826.6075400632
madhya pradesh,Sidhi,2002,37.666668,144856.76138662823
madhya pradesh,Sidhi,2004,50.875,166392.43950471698
madhya pradesh,Sidhi,2005,33.388889,174775.328567217
madhya pradesh,Sidhi,2006,28.809525,190708.6450176887
madhya pradesh,Sidhi,2007,40.863636,199720.87510613207
madhya pradesh,Sidhi,2008,32.0,224971.10261792454
madhya pradesh,Sidhi,2009,29.318182,246297.10579599056
madhya pradesh,Sidhi,2010,33.349998,259230.23037146227
madhya pradesh,Sidhi,2011,22.809999,282371.0
madhya pradesh,Sidhi,2012,36.667713,306853.0
madhya pradesh,Sidhi,2013,77.380951,322598.0
madhya pradesh,Sidhi,2014,47.46154,339247.0
madhya pradesh,Sidhi,2015,41.814816,370716.0
madhya pradesh,Sidhi,2016,47.0,419465.0
madhya pradesh,Sidhi,2017,28.965517,441956.0
madhya pradesh,Sidhi,2018,35.07143,482361.0
rajasthan,Sikar,2000,421.66666,174261.4982756208
rajasthan,Sikar,2001,253.5,194105.22164539358
rajasthan,Sikar,2002,227.33333,170786.6612538214
rajasthan,Sikar,2004,355.72726,219623.783673409
rajasthan,Sikar,2005,396.5,234376.38095379015
rajasthan,Sikar,2006,141.89999,261962.91892931657
rajasthan,Sikar,2007,214.3,273897.97681369574
rajasthan,Sikar,2008,257.3125,296931.6051077934
rajasthan,Sikar,2009,277.0,314236.5616057293
rajasthan,Sikar,2010,213.95653,361436.6835150852
rajasthan,Sikar,2011,280.20834,395331.0
rajasthan,Sikar,2012,281.0,409802.0
rajasthan,Sikar,2013,350.14999,434292.0
rajasthan,Sikar,2014,240.57143,465408.0
rajasthan,Sikar,2015,257.20001,501922.0
rajasthan,Sikar,2016,274.07693,529650.0
rajasthan,Sikar,2017,346.89999,557618.0
rajasthan,Sikar,2018,304.84375,568102.0
jharkhand,Simdega,2004,62.0,90933.94772758461
jharkhand,Simdega,2006,31.0,88313.3580473321
jharkhand,Simdega,2007,163.26666,107985.77685043102
jharkhand,Simdega,2008,63.666668,103644.40755018276
jharkhand,Simdega,2009,73.75,113915.95362850405
jharkhand,Simdega,2010,57.5,130487.88405254687
jharkhand,Simdega,2011,68.5,137383.0
jharkhand,Simdega,2012,62.0,149526.0
jharkhand,Simdega,2013,63.0,150609.0
maharashtra,Sindhudurg,2000,27.153334,462182.04589375335
maharashtra,Sindhudurg,2001,27.030304,478508.99779191246
maharashtra,Sindhudurg,2002,25.757576,511507.57436596503
maharashtra,Sindhudurg,2004,27.645161,599028.1154943785
maharashtra,Sindhudurg,2005,35.133335,685815.41856348
maharashtra,Sindhudurg,2006,30.142857,780279.5182740722
maharashtra,Sindhudurg,2007,33.294117,871096.2491881064
maharashtra,Sindhudurg,2008,35.555557,884779.143581586
maharashtra,Sindhudurg,2009,32.153847,970264.8556553777
maharashtra,Sindhudurg,2012,42.0,1189711.0
maharashtra,Sindhudurg,2013,50.388889,1267551.0
maharashtra,Sindhudurg,2014,23.585327,1345341.0
maharashtra,Sindhudurg,2015,24.970589,1452513.0
maharashtra,Sindhudurg,2016,27.88372,1596121.0
maharashtra,Sindhudurg,2017,309.17764,1661065.0
maharashtra,Sindhudurg,2018,19.204256,1728578.0
madhya pradesh,Singrauli,2001,30.428572,152826.6075400632
madhya pradesh,Singrauli,2002,35.57143,144856.76138662823
madhya pradesh,Singrauli,2004,36.799999,166392.43950471698
madhya pradesh,Singrauli,2005,41.799999,174775.328567217
madhya pradesh,Singrauli,2006,29.571428,190708.6450176887
madhya pradesh,Singrauli,2007,41.142857,199720.87510613207
madhya pradesh,Singrauli,2009,25.428572,246297.10579599056
madhya pradesh,Singrauli,2010,42.5,259230.23037146227
madhya pradesh,Singrauli,2011,41.014286,282371.0
madhya pradesh,Singrauli,2012,62.814857,306853.0
madhya pradesh,Singrauli,2013,101.08334,322598.0
madhya pradesh,Singrauli,2014,59.588234,339247.0
madhya pradesh,Singrauli,2015,53.0,370716.0
madhya pradesh,Singrauli,2016,50.294117,419465.0
madhya pradesh,Singrauli,2017,48.714287,441956.0
madhya pradesh,Singrauli,2018,52.411766,482361.0
himachal pradesh,Sirmaur,2003,56.857143,34502.258723685896
himachal pradesh,Sirmaur,2004,30.666666,37776.38945663378
himachal pradesh,Sirmaur,2005,46.727272,41021.14045059638
himachal pradesh,Sirmaur,2006,48.400002,44248.06314239435
himachal pradesh,Sirmaur,2007,40.246155,46998.9701663967
himachal pradesh,Sirmaur,2008,36.358334,49293.472654984536
himachal pradesh,Sirmaur,2009,23.991667,51967.717979678986
himachal pradesh,Sirmaur,2010,75.919998,56319.60653806508
himachal pradesh,Sirmaur,2011,53.981819,60536.0
himachal pradesh,Sirmaur,2012,33.909092,64519.0
himachal pradesh,Sirmaur,2014,15.1,74553.0
himachal pradesh,Sirmaur,2015,16.777779,80563.0
himachal pradesh,Sirmaur,2018,41.818127,99218.0
rajasthan,Sirohi,2000,888.06665,174261.4982756208
rajasthan,Sirohi,2001,288.38461,194105.22164539358
rajasthan,Sirohi,2002,533.0625,170786.6612538214
rajasthan,Sirohi,2004,176.5,219623.783673409
rajasthan,Sirohi,2005,205.0,234376.38095379015
rajasthan,Sirohi,2007,386.0625,273897.97681369574
rajasthan,Sirohi,2008,356.61905,296931.6051077934
rajasthan,Sirohi,2009,316.90909,314236.5616057293
rajasthan,Sirohi,2010,505.0,361436.6835150852
rajasthan,Sirohi,2011,336.53333,395331.0
rajasthan,Sirohi,2012,345.70587,409802.0
rajasthan,Sirohi,2013,283.11111,434292.0
rajasthan,Sirohi,2014,352.52942,465408.0
rajasthan,Sirohi,2015,296.90909,501922.0
rajasthan,Sirohi,2016,277.07144,529650.0
rajasthan,Sirohi,2017,226.33333,557618.0
rajasthan,Sirohi,2018,334.92856,568102.0
haryana,Sirsa,2000,389.97223,108122.61080440917
haryana,Sirsa,2004,251.90909,147481.865369694
haryana,Sirsa,2005,219.13333,160804.87167161863
haryana,Sirsa,2006,244.60606,179088.29885884066
haryana,Sirsa,2007,187.88889,193107.4745746674
haryana,Sirsa,2008,229.26923,207975.053310876
haryana,Sirsa,2009,250.11935,233960.81678999262
haryana,Sirsa,2010,287.13333,249822.19019322115
haryana,Sirsa,2011,90.209999,271152.0
haryana,Sirsa,2012,550.29999,289756.0
haryana,Sirsa,2013,509.88947,314931.0
haryana,Sirsa,2014,373.56,333359.0
haryana,Sirsa,2016,490.37839,412055.0
haryana,Sirsa,2017,638.72729,434407.0
haryana,Sirsa,2018,267.32257,470328.0
bihar,Sitamarhi,2001,105.33334,104271.73783034184
bihar,Sitamarhi,2004,98.333336,123786.48249318643
bihar,Sitamarhi,2007,30.0,148922.3697701531
bihar,Sitamarhi,2009,77.275002,179835.9122150076
bihar,Sitamarhi,2010,81.5,207295.21074574778
bihar,Sitamarhi,2011,38.105,228497.0
bihar,Sitamarhi,2012,24.75,236933.0
bihar,Sitamarhi,2013,42.566666,246915.0
bihar,Sitamarhi,2016,35.459999,289265.0
uttar pradesh,Sitapur,2000,95.25,351083.83971582167
